0, 2.1577e-03, 1.3384e-05, fsolve flag:1, 5.736947059631348e-07, 793
1, 3.2024e-03, 1.6725e-05, fsolve flag:5, 5.94649463891983e-07, 790
2, 2.2193e-02, 8.6907e-05, fsolve flag:1, 3.5669654607772827e-07, 1051
3, 1.3928e-03, 8.6439e-06, fsolve flag:1, 6.449408829212189e-07, 790
4, 1.1199e-03, 2.8422e-06, fsolve flag:1, 4.977919161319733e-07, 790
5, 1.0558e-01, 3.1722e-04, fsolve flag:5, 3.045424818992615e-07, 1050
6, 1.7689e-03, 7.4762e-06, fsolve flag:4, 7.343478500843048e-07, 1302
7, 2.0320e-02, 1.3820e-04, fsolve flag:1, 9.406358003616333e-08, 792
8, 1.5211e-03, 1.7255e-05, fsolve flag:5, 1.7462298274040222e-07, 788
9, 1.5682e-03, 1.5031e-05, fsolve flag:1, 2.139713615179062e-07, 1051
10, 1.9808e-03, 2.1788e-05, fsolve flag:1, 1.437729224562645e-07, 1048
11, 4.0036e-03, 1.7839e-05, fsolve flag:1, 5.997717380523682e-07, 1049
12, 1.8815e-03, 3.3417e-05, fsolve flag:1, 1.5902332961559296e-07, 794
13, 1.8230e-03, 1.2176e-05, fsolve flag:1, 6.831251084804535e-07, 793
14, 3.1916e-03, 1.4287e-05, fsolve flag:5, 3.6973506212234497e-07, 533
15, 2.2233e-03, 2.3386e-05, fsolve flag:4, 1.341104507446289e-07, 1308
16, 5.2646e-03, 1.4903e-05, fsolve flag:1, 6.051268428564072e-07, 1049
17, 2.4481e-03, 2.4132e-05, fsolve flag:4, 1.30385160446167e-07, 1564
18, 1.6364e-01, 6.5382e-02, fsolve flag:5, 0.008247103542089462, 527
19, 1.1460e-02, 6.8924e-05, fsolve flag:1, 8.568167686462402e-08, 1049
20, 1.7747e-03, 2.6413e-05, fsolve flag:1, 1.3224780559539795e-07, 1052
21, 2.3997e-03, 1.4571e-05, fsolve flag:5, 4.4301850721240044e-07, 1048
22, 1.5747e-03, 1.0447e-05, fsolve flag:1, 2.8777867555618286e-07, 534
23, 8.4852e-02, 2.3508e-04, fsolve flag:1, 1.660664565861225e-07, 1053
24, 2.0354e-03, 1.8569e-05, fsolve flag:1, 1.367880031466484e-07, 792
25, 2.0065e-03, 1.0826e-05, fsolve flag:5, 7.683411240577698e-07, 529
26, 5.5620e-03, 5.1452e-05, fsolve flag:1, 9.778887033462524e-08, 1051
27, 1.6909e-03, 5.6581e-06, fsolve flag:1, 6.970949470996857e-07, 792
28, 2.3540e-03, 1.5581e-05, fsolve flag:1, 2.9520015232264996e-07, 1050
29, 5.2301e-03, 1.8820e-05, fsolve flag:1, 5.494803190231323e-07, 1052
30, 1.9301e-02, 5.6313e-05, fsolve flag:5, 3.7127392715774477e-07, 791
31, 5.7385e-01, 8.0688e-04, fsolve flag:1, 6.752088665962219e-08, 1569
32, 3.0918e-03, 1.6707e-05, fsolve flag:5, 3.7997961044311523e-07, 1049
33, 2.8544e-03, 3.2876e-05, fsolve flag:5, 1.30385160446167e-07, 531
34, 1.5532e-03, 8.8238e-06, fsolve flag:4, 3.4552067518234253e-07, 1304
35, 1.6138e-03, 6.7291e-06, fsolve flag:1, 8.03731381893158e-07, 792
36, 1.6160e-03, 8.0653e-06, fsolve flag:1, 2.9616057872772217e-07, 1050
37, 5.0804e-01, 1.1472e-03, fsolve flag:1, 7.044127414701506e-08, 1569
39, 1.6501e-03, 7.9387e-06, fsolve flag:1, 3.296881914138794e-07, 1050
40, 1.0395e-03, 4.4717e-06, fsolve flag:1, 5.792826414108276e-07, 793
41, 1.5420e-03, 9.2085e-06, fsolve flag:1, 4.5821070671081543e-07, 792
42, 5.3210e-03, 1.3885e-05, fsolve flag:1, 5.783513188362122e-07, 535
43, 1.1620e-03, 3.4437e-06, fsolve flag:1, 3.834720700979233e-07, 792
