0, 2.6436e-03, 5.4355e-06, fsolve flag:1, 5.5309e-07, 2645
10, 1.3535e-03, 1.2042e-05, fsolve flag:1, 1.3225e-07, 1074
39, 1.2002e-03, 6.4100e-06, fsolve flag:1, 3.7532e-07, 1327
47, 2.2912e-02, 1.5587e-01, fsolve flag:4, 4.8761e-03, 2376
0, 2.6436e-03, 5.4355e-06, fsolve flag:1, 5.5309e-07, 2645
1, 1.2433e-03, 2.2808e-02, fsolve flag:4, 3.0390e-02, 1844
2, 9.9327e-03, 2.4943e-05, fsolve flag:5, 3.0268e-07, 1610
3, 1.6058e-03, 3.3172e-06, fsolve flag:1, 5.6531e-07, 2638
4, 1.4423e-03, 7.2164e-06, fsolve flag:1, 3.4971e-07, 2893
