0, tensor([0.0113]), 8.940696716308594e-08, 206
1, tensor([0.0076]), 1.1920928955078125e-07, 139
2, tensor([0.0436]), 1.1920928955078125e-07, 140
3, tensor([0.0138]), 1.4156103134155273e-07, 207
4, tensor([0.0033]), 6.705522537231445e-08, 205
5, tensor([0.0108]), 1.7881393432617188e-07, 138
6, tensor([0.0040]), 1.1920928955078125e-07, 138
7, tensor([0.0106]), 7.450580596923828e-08, 138
8, tensor([0.0167]), 1.1920928955078125e-07, 139
9, tensor([0.0502]), 1.1920928955078125e-07, 206
10, tensor([0.0102]), 1.7881393432617188e-07, 139
11, tensor([0.0136]), 9.313225746154785e-08, 139
12, tensor([0.0063]), 1.341104507446289e-07, 138
13, tensor([0.0086]), 8.940696716308594e-08, 142
14, tensor([0.0067]), 9.685754776000977e-08, 205
15, tensor([0.0033]), 1.7881393432617188e-07, 205
16, tensor([0.0105]), 1.1920928955078125e-07, 142
17, tensor([0.0107]), 1.1920928955078125e-07, 72
18, tensor([0.0256]), 1.1920928955078125e-07, 206
19, tensor([0.0034]), 1.1920928955078125e-07, 139
20, tensor([0.0099]), 1.4901161193847656e-07, 206
21, tensor([0.0048]), 1.4901161193847656e-07, 205
22, tensor([0.0113]), 1.341104507446289e-07, 141
23, tensor([0.0087]), 1.1920928955078125e-07, 138
24, tensor([0.0028]), 8.940696716308594e-08, 138
25, tensor([0.0127]), 1.1920928955078125e-07, 140
26, tensor([0.0055]), 1.1920928955078125e-07, 141
27, tensor([0.1029]), 2.384185791015625e-07, 208
28, tensor([0.0291]), 8.940696716308594e-08, 75
29, tensor([0.0246]), 1.7881393432617188e-07, 139
30, tensor([0.0027]), 1.1920928955078125e-07, 139
31, tensor([0.0069]), 1.7881393432617188e-07, 206
32, tensor([0.0080]), 1.2665987014770508e-07, 139
33, tensor([0.0093]), 1.4901161193847656e-07, 139
34, tensor([0.0086]), 1.1920928955078125e-07, 142
35, tensor([0.0098]), 1.7881393432617188e-07, 141
36, tensor([0.0094]), 1.4901161193847656e-07, 140
37, tensor([0.0209]), 7.450580596923828e-08, 205
38, tensor([0.0145]), 1.7881393432617188e-07, 205
39, tensor([0.0046]), 1.7881393432617188e-07, 72
40, tensor([0.0057]), 1.1920928955078125e-07, 205
41, tensor([0.0576]), 7.450580596923828e-08, 140
42, tensor([0.0059]), 1.1920928955078125e-07, 74
43, tensor([0.0151]), 1.4901161193847656e-07, 140
44, tensor([0.0472]), 1.1920928955078125e-07, 73
45, tensor([0.0039]), 1.1920928955078125e-07, 139
46, tensor([0.0385]), 1.7881393432617188e-07, 140
47, tensor([0.0356]), 1.1175870895385742e-07, 139
48, tensor([0.0222]), 1.1920928955078125e-07, 207
49, tensor([0.0068]), 1.043081283569336e-07, 141
50, tensor([0.0122]), 1.1920928955078125e-07, 141
51, tensor([0.0032]), 1.7881393432617188e-07, 141
52, tensor([0.0039]), 8.940696716308594e-08, 140
53, tensor([0.0045]), 1.1920928955078125e-07, 139
54, tensor([0.0138]), 8.940696716308594e-08, 74
55, tensor([0.0038]), 1.1920928955078125e-07, 138
56, tensor([0.0066]), 1.1920928955078125e-07, 208
57, tensor([0.0112]), 1.4901161193847656e-07, 75
58, tensor([0.0059]), 1.7881393432617188e-07, 139
59, tensor([0.0554]), 1.1920928955078125e-07, 141
60, tensor([0.0187]), 1.1920928955078125e-07, 138
61, tensor([0.0447]), 7.450580596923828e-08, 139
62, tensor([0.0347]), 1.1920928955078125e-07, 139
63, tensor([0.0256]), 1.4901161193847656e-07, 140
64, tensor([0.0028]), 1.046573743224144e-07, 208
65, tensor([0.0153]), 7.450580596923828e-08, 141
66, tensor([0.0035]), 1.0803341865539551e-07, 138
67, tensor([0.0061]), 1.2852251529693604e-07, 137
68, tensor([0.0348]), 1.1920928955078125e-07, 139
69, tensor([0.0025]), 1.1920928955078125e-07, 75
70, tensor([0.0133]), 8.940696716308594e-08, 142
71, tensor([0.0046]), 8.940696716308594e-08, 140
72, tensor([0.0037]), 1.1920928955078125e-07, 139
73, tensor([0.0054]), 8.940696716308594e-08, 140
74, tensor([0.0172]), 8.940696716308594e-08, 141
75, tensor([0.0082]), 8.940696716308594e-08, 74
76, tensor([0.0026]), 5.960464477539063e-08, 74
77, tensor([0.0239]), 1.7881393432617188e-07, 138
78, tensor([0.0176]), 1.1920928955078125e-07, 140
79, tensor([0.0113]), 1.043081283569336e-07, 139
80, tensor([0.0041]), 8.940696716308594e-08, 139
81, tensor([0.0104]), 1.7881393432617188e-07, 139
82, tensor([0.0126]), 1.1920928955078125e-07, 139
83, tensor([0.0169]), 9.685754776000977e-08, 73
84, tensor([0.0040]), 1.1920928955078125e-07, 141
85, tensor([0.0262]), 6.705522537231445e-08, 139
86, tensor([0.0183]), 1.043081283569336e-07, 205
87, tensor([0.0191]), 1.1920928955078125e-07, 136
88, tensor([0.0050]), 1.1920928955078125e-07, 137
89, tensor([0.0468]), 1.043081283569336e-07, 140
90, tensor([0.0074]), 1.1920928955078125e-07, 138
91, tensor([0.0248]), 1.2665987014770508e-07, 75
92, tensor([0.0236]), 1.2665987014770508e-07, 75
93, tensor([0.0293]), 1.1920928955078125e-07, 139
94, tensor([0.0383]), 1.7881393432617188e-07, 141
95, tensor([0.0219]), 1.30385160446167e-07, 138
96, tensor([0.0031]), 1.043081283569336e-07, 138
97, tensor([0.0116]), 1.7881393432617188e-07, 144
98, tensor([0.0065]), 1.1920928955078125e-07, 72
99, tensor([0.0045]), 1.7881393432617188e-07, 138
mean err: 0.015680890530347824
