>> Device being used: cuda (NVIDIA GeForce RTX 4090)
Total number of parameters: 66433
>> Training Mesh resolution: 257x257
/root/autodl-tmp/project/MPNO_final/BlatzKo_1d/PNO_NN_ex35_k1/PNO_BB_L1loss.py:143: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  ksi_range = torch.range(-m_fact, m_fact).int()
tensor(0.8109)
tensor(3.3456)
>> Preprocessing completed, time elapsed:  0.74s
>> ntrain: 300, lr: 0.01, gamma: 0.6, w_d: 0.0
----------------------------------------------------------------------------------------------------
>> epoch [   1/3000], runtime: 45.17s, train loss: 2.4662e-04, valid loss: 1.4447e-04 , test loss: 6.9116e-03
>> epoch [   2/3000], runtime:  45.13s, train loss: 1.6334e-04 (best: 2.4662e-04/1.4447e-04)
>> epoch [  29/3000], runtime:  42.03s, train loss: 1.6913e-05 (best: 3.1786e-05/1.0957e-05)
>> epoch [  30/3000], runtime:  41.66s, train loss: 2.3491e-05 (best: 3.1786e-05/1.0957e-05)
>> epoch [  31/3000], runtime:  42.06s, train loss: 1.8113e-05 (best: 3.1786e-05/1.0957e-05)
>> epoch [  32/3000], runtime:  41.42s, train loss: 1.7529e-05 (best: 3.1786e-05/1.0957e-05)
>> epoch [  33/3000], runtime:  41.09s, train loss: 2.1200e-05 (best: 3.1786e-05/1.0957e-05)
>> epoch [  34/3000], runtime:  38.77s, train loss: 1.5191e-05 (best: 3.1786e-05/1.0957e-05)
>> epoch [  35/3000], runtime: 41.35s, train loss: 1.6755e-05, valid loss: 1.0329e-05 , test loss: 2.0147e-04
>> epoch [  36/3000], runtime:  41.85s, train loss: 1.7226e-05 (best: 1.6755e-05/1.0329e-05)
>> epoch [  37/3000], runtime:  41.53s, train loss: 2.0003e-05 (best: 1.6755e-05/1.0329e-05)
>> epoch [  38/3000], runtime:  40.95s, train loss: 1.2305e-05 (best: 1.6755e-05/1.0329e-05)
>> epoch [  39/3000], runtime:  39.51s, train loss: 1.7594e-05 (best: 1.6755e-05/1.0329e-05)
>> epoch [  40/3000], runtime:  33.79s, train loss: 1.9114e-05 (best: 1.6755e-05/1.0329e-05)
>> epoch [  41/3000], runtime:  29.83s, train loss: 1.3665e-05 (best: 1.6755e-05/1.0329e-05)
>> epoch [  42/3000], runtime:  29.11s, train loss: 2.0021e-05 (best: 1.6755e-05/1.0329e-05)
>> epoch [  43/3000], runtime:  29.05s, train loss: 1.4774e-05 (best: 1.6755e-05/1.0329e-05)
>> epoch [  44/3000], runtime:  29.86s, train loss: 1.2110e-05 (best: 1.6755e-05/1.0329e-05)
>> epoch [  45/3000], runtime:  29.77s, train loss: 1.6959e-05 (best: 1.6755e-05/1.0329e-05)
>> epoch [  46/3000], runtime:  28.93s, train loss: 1.4886e-05 (best: 1.6755e-05/1.0329e-05)
>> epoch [  47/3000], runtime:  29.84s, train loss: 1.3504e-05 (best: 1.6755e-05/1.0329e-05)
>> epoch [  48/3000], runtime: 29.82s, train loss: 1.1356e-05, valid loss: 7.5849e-06 , test loss: 1.8577e-04
>> epoch [  49/3000], runtime:  29.46s, train loss: 1.3101e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  50/3000], runtime:  29.86s, train loss: 1.0055e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  51/3000], runtime:  29.23s, train loss: 1.2347e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  52/3000], runtime:  29.25s, train loss: 2.0130e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  53/3000], runtime:  29.26s, train loss: 1.1284e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  54/3000], runtime:  29.02s, train loss: 7.4478e-06 (best: 1.1356e-05/7.5849e-06)
>> epoch [  55/3000], runtime:  29.85s, train loss: 1.2893e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  56/3000], runtime:  29.43s, train loss: 1.5372e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  57/3000], runtime:  29.79s, train loss: 1.0849e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  58/3000], runtime:  29.34s, train loss: 1.3922e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  59/3000], runtime:  29.38s, train loss: 1.2089e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  60/3000], runtime:  23.31s, train loss: 1.5471e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  61/3000], runtime:  22.04s, train loss: 1.2960e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  62/3000], runtime:  22.60s, train loss: 1.0159e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  63/3000], runtime:  22.67s, train loss: 1.9083e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  64/3000], runtime:  22.65s, train loss: 1.1336e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  65/3000], runtime:  22.67s, train loss: 8.4784e-06 (best: 1.1356e-05/7.5849e-06)
>> epoch [  66/3000], runtime:  22.66s, train loss: 1.5547e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  67/3000], runtime:  22.59s, train loss: 1.2653e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  68/3000], runtime:  22.13s, train loss: 7.7789e-06 (best: 1.1356e-05/7.5849e-06)
>> epoch [  69/3000], runtime:  22.66s, train loss: 1.0746e-05 (best: 1.1356e-05/7.5849e-06)
>> epoch [  70/3000], runtime: 22.64s, train loss: 7.9333e-06, valid loss: 7.1766e-06 , test loss: 1.6796e-04
>> epoch [  71/3000], runtime:  22.69s, train loss: 1.1262e-05 (best: 7.9333e-06/7.1766e-06)
>> epoch [  72/3000], runtime:  22.65s, train loss: 1.5554e-05 (best: 7.9333e-06/7.1766e-06)
>> epoch [  73/3000], runtime:  22.67s, train loss: 1.3100e-05 (best: 7.9333e-06/7.1766e-06)
>> epoch [  74/3000], runtime:  22.66s, train loss: 7.5049e-06 (best: 7.9333e-06/7.1766e-06)
>> epoch [  75/3000], runtime:  22.69s, train loss: 1.6119e-05 (best: 7.9333e-06/7.1766e-06)
>> epoch [  76/3000], runtime:  22.68s, train loss: 1.2169e-05 (best: 7.9333e-06/7.1766e-06)
>> epoch [  77/3000], runtime:  22.67s, train loss: 7.8701e-06 (best: 7.9333e-06/7.1766e-06)
>> epoch [  78/3000], runtime:  22.68s, train loss: 8.5154e-06 (best: 7.9333e-06/7.1766e-06)
>> epoch [  79/3000], runtime: 20.75s, train loss: 6.8905e-06, valid loss: 6.1434e-06 , test loss: 1.7984e-04
>> epoch [  80/3000], runtime:  19.54s, train loss: 8.2220e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [  81/3000], runtime:  20.13s, train loss: 9.4909e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [  82/3000], runtime:  20.15s, train loss: 1.1971e-05 (best: 6.8905e-06/6.1434e-06)
>> epoch [  83/3000], runtime:  19.57s, train loss: 8.4201e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [  84/3000], runtime:  20.10s, train loss: 1.0159e-05 (best: 6.8905e-06/6.1434e-06)
>> epoch [  85/3000], runtime:  20.14s, train loss: 1.1585e-05 (best: 6.8905e-06/6.1434e-06)
>> epoch [  86/3000], runtime:  20.14s, train loss: 1.4154e-05 (best: 6.8905e-06/6.1434e-06)
>> epoch [  87/3000], runtime:  20.14s, train loss: 8.0344e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [  88/3000], runtime:  20.10s, train loss: 1.0713e-05 (best: 6.8905e-06/6.1434e-06)
>> epoch [  89/3000], runtime:  20.10s, train loss: 9.6608e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [  90/3000], runtime:  20.13s, train loss: 1.4265e-05 (best: 6.8905e-06/6.1434e-06)
>> epoch [  91/3000], runtime:  20.09s, train loss: 1.3686e-05 (best: 6.8905e-06/6.1434e-06)
>> epoch [  92/3000], runtime:  20.13s, train loss: 1.5258e-05 (best: 6.8905e-06/6.1434e-06)
>> epoch [  93/3000], runtime:  19.49s, train loss: 6.6058e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [  94/3000], runtime:  19.55s, train loss: 8.5444e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [  95/3000], runtime:  20.11s, train loss: 5.1071e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [  96/3000], runtime:  20.14s, train loss: 6.7294e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [  97/3000], runtime:  20.11s, train loss: 8.7579e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [  98/3000], runtime:  20.14s, train loss: 6.8415e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [  99/3000], runtime:  20.11s, train loss: 8.0683e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [ 100/3000], runtime:  19.52s, train loss: 8.4142e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [ 101/3000], runtime:  19.54s, train loss: 7.2942e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [ 102/3000], runtime:  20.08s, train loss: 1.3211e-05 (best: 6.8905e-06/6.1434e-06)
>> epoch [ 103/3000], runtime:  19.60s, train loss: 7.6242e-06 (best: 6.8905e-06/6.1434e-06)
>> epoch [ 104/3000], runtime: 20.07s, train loss: 5.6273e-06, valid loss: 5.2426e-06 , test loss: 1.5866e-04
>> epoch [ 105/3000], runtime: 19.56s, train loss: 4.7192e-06, valid loss: 4.2109e-06 , test loss: 1.7197e-04
>> epoch [ 106/3000], runtime:  19.54s, train loss: 5.9315e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 107/3000], runtime:  20.13s, train loss: 6.7494e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 108/3000], runtime:  20.11s, train loss: 8.8727e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 109/3000], runtime:  20.11s, train loss: 8.9496e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 110/3000], runtime:  20.10s, train loss: 6.8285e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 111/3000], runtime:  20.11s, train loss: 6.3201e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 112/3000], runtime:  19.56s, train loss: 5.8047e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 113/3000], runtime:  19.56s, train loss: 5.9012e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 114/3000], runtime:  19.50s, train loss: 6.7725e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 115/3000], runtime:  19.56s, train loss: 1.3192e-05 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 116/3000], runtime:  19.57s, train loss: 8.6126e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 117/3000], runtime:  19.53s, train loss: 4.5672e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 118/3000], runtime:  20.11s, train loss: 6.0865e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 119/3000], runtime:  20.08s, train loss: 6.0487e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 120/3000], runtime:  20.09s, train loss: 5.6737e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 121/3000], runtime:  20.12s, train loss: 5.8312e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 122/3000], runtime:  20.13s, train loss: 7.4676e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 123/3000], runtime:  20.08s, train loss: 6.1720e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 124/3000], runtime:  20.08s, train loss: 6.2510e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 125/3000], runtime:  20.13s, train loss: 6.6397e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 126/3000], runtime:  20.13s, train loss: 4.7308e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 127/3000], runtime:  20.14s, train loss: 5.6359e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 128/3000], runtime:  20.14s, train loss: 6.2788e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 129/3000], runtime:  24.66s, train loss: 6.2012e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 130/3000], runtime:  29.61s, train loss: 7.6571e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 131/3000], runtime:  29.64s, train loss: 5.1665e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 132/3000], runtime:  30.30s, train loss: 5.7125e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 133/3000], runtime:  29.09s, train loss: 5.8416e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 134/3000], runtime:  29.64s, train loss: 5.2409e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 135/3000], runtime:  29.14s, train loss: 6.4937e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 136/3000], runtime:  30.24s, train loss: 4.7584e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 137/3000], runtime:  29.64s, train loss: 5.8546e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 138/3000], runtime:  29.98s, train loss: 5.7900e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 139/3000], runtime:  29.84s, train loss: 7.9228e-06 (best: 4.7192e-06/4.2109e-06)
>> epoch [ 140/3000], runtime: 29.63s, train loss: 4.2129e-06, valid loss: 3.7501e-06 , test loss: 1.8369e-04
>> epoch [ 141/3000], runtime:  29.59s, train loss: 4.4306e-06 (best: 4.2129e-06/3.7501e-06)
>> epoch [ 142/3000], runtime:  29.63s, train loss: 4.7666e-06 (best: 4.2129e-06/3.7501e-06)
>> epoch [ 143/3000], runtime:  30.22s, train loss: 6.2788e-06 (best: 4.2129e-06/3.7501e-06)
>> epoch [ 144/3000], runtime:  29.65s, train loss: 7.3802e-06 (best: 4.2129e-06/3.7501e-06)
>> epoch [ 145/3000], runtime:  29.61s, train loss: 9.4256e-06 (best: 4.2129e-06/3.7501e-06)
>> epoch [ 146/3000], runtime:  29.12s, train loss: 5.6709e-06 (best: 4.2129e-06/3.7501e-06)
>> epoch [ 147/3000], runtime:  30.22s, train loss: 3.8967e-06 (best: 4.2129e-06/3.7501e-06)
>> epoch [ 148/3000], runtime: 29.64s, train loss: 4.1356e-06, valid loss: 3.3284e-06 , test loss: 1.5982e-04
>> epoch [ 149/3000], runtime:  30.22s, train loss: 5.5892e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 150/3000], runtime:  30.25s, train loss: 5.4565e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 151/3000], runtime:  30.19s, train loss: 5.3446e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 152/3000], runtime:  29.64s, train loss: 6.5935e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 153/3000], runtime:  29.62s, train loss: 4.3108e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 154/3000], runtime:  29.04s, train loss: 6.6247e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 155/3000], runtime:  29.64s, train loss: 5.7184e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 156/3000], runtime:  29.62s, train loss: 4.7848e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 157/3000], runtime:  29.61s, train loss: 5.2032e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 158/3000], runtime:  29.44s, train loss: 4.5175e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 159/3000], runtime:  29.82s, train loss: 4.4097e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 160/3000], runtime:  29.60s, train loss: 5.9616e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 161/3000], runtime:  29.60s, train loss: 6.1049e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 162/3000], runtime:  30.19s, train loss: 4.9404e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 163/3000], runtime:  30.21s, train loss: 4.6735e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 164/3000], runtime:  30.19s, train loss: 4.6461e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 165/3000], runtime:  30.22s, train loss: 5.0951e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 166/3000], runtime:  30.22s, train loss: 6.2874e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 167/3000], runtime:  30.23s, train loss: 4.8057e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 168/3000], runtime:  30.19s, train loss: 5.5974e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 169/3000], runtime:  30.19s, train loss: 7.5842e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 170/3000], runtime:  30.20s, train loss: 4.6479e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 171/3000], runtime:  30.19s, train loss: 5.2278e-06 (best: 4.1356e-06/3.3284e-06)
>> epoch [ 172/3000], runtime: 30.31s, train loss: 3.9944e-06, valid loss: 2.9817e-06 , test loss: 1.5232e-04
>> epoch [ 173/3000], runtime:  30.17s, train loss: 4.0940e-06 (best: 3.9944e-06/2.9817e-06)
>> epoch [ 174/3000], runtime:  29.63s, train loss: 5.5078e-06 (best: 3.9944e-06/2.9817e-06)
>> epoch [ 175/3000], runtime:  29.55s, train loss: 6.1601e-06 (best: 3.9944e-06/2.9817e-06)
>> epoch [ 176/3000], runtime:  30.29s, train loss: 6.3712e-06 (best: 3.9944e-06/2.9817e-06)
>> epoch [ 177/3000], runtime:  30.34s, train loss: 4.8330e-06 (best: 3.9944e-06/2.9817e-06)
>> epoch [ 178/3000], runtime:  30.31s, train loss: 4.2844e-06 (best: 3.9944e-06/2.9817e-06)
>> epoch [ 179/3000], runtime:  30.18s, train loss: 4.1241e-06 (best: 3.9944e-06/2.9817e-06)
>> epoch [ 180/3000], runtime:  30.19s, train loss: 5.8927e-06 (best: 3.9944e-06/2.9817e-06)
>> epoch [ 181/3000], runtime:  29.63s, train loss: 4.4371e-06 (best: 3.9944e-06/2.9817e-06)
>> epoch [ 182/3000], runtime:  30.20s, train loss: 4.6839e-06 (best: 3.9944e-06/2.9817e-06)
>> epoch [ 183/3000], runtime: 29.63s, train loss: 3.9295e-06, valid loss: 2.8841e-06 , test loss: 1.5592e-04
>> epoch [ 184/3000], runtime:  30.20s, train loss: 3.3117e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 185/3000], runtime:  30.20s, train loss: 3.4082e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 186/3000], runtime:  29.62s, train loss: 4.2338e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 187/3000], runtime:  29.70s, train loss: 4.7246e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 188/3000], runtime:  30.18s, train loss: 4.0825e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 189/3000], runtime:  30.19s, train loss: 3.6344e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 190/3000], runtime:  30.18s, train loss: 4.2174e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 191/3000], runtime:  30.19s, train loss: 5.3490e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 192/3000], runtime:  29.61s, train loss: 3.6443e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 193/3000], runtime:  30.19s, train loss: 3.9099e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 194/3000], runtime:  29.89s, train loss: 5.2779e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 195/3000], runtime:  30.03s, train loss: 4.2949e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 196/3000], runtime:  30.32s, train loss: 3.9506e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 197/3000], runtime:  29.70s, train loss: 3.5668e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 198/3000], runtime:  30.28s, train loss: 3.9634e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 199/3000], runtime:  30.33s, train loss: 4.4259e-06 (best: 3.9295e-06/2.8841e-06)
>> epoch [ 200/3000], runtime: 29.11s, train loss: 3.6582e-06, valid loss: 2.5589e-06 , test loss: 1.6111e-04
>> epoch [ 201/3000], runtime:  29.63s, train loss: 3.6926e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 202/3000], runtime:  29.62s, train loss: 3.1628e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 203/3000], runtime:  30.19s, train loss: 3.8743e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 204/3000], runtime:  29.68s, train loss: 3.4152e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 205/3000], runtime:  30.19s, train loss: 3.9442e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 206/3000], runtime:  30.23s, train loss: 3.4680e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 207/3000], runtime:  30.32s, train loss: 3.2851e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 208/3000], runtime:  29.59s, train loss: 3.1009e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 209/3000], runtime:  29.60s, train loss: 3.7676e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 210/3000], runtime:  29.61s, train loss: 4.1730e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 211/3000], runtime:  29.61s, train loss: 3.5947e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 212/3000], runtime:  30.20s, train loss: 4.2369e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 213/3000], runtime:  30.33s, train loss: 3.7882e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 214/3000], runtime:  29.64s, train loss: 3.1410e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 215/3000], runtime:  30.22s, train loss: 4.1474e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 216/3000], runtime:  29.58s, train loss: 4.9111e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 217/3000], runtime:  29.72s, train loss: 3.9267e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 218/3000], runtime:  30.15s, train loss: 4.9891e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 219/3000], runtime:  30.16s, train loss: 3.2175e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 220/3000], runtime:  30.16s, train loss: 3.5856e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 221/3000], runtime:  29.51s, train loss: 3.4847e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 222/3000], runtime:  29.71s, train loss: 3.2682e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 223/3000], runtime:  29.63s, train loss: 3.2114e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 224/3000], runtime:  30.20s, train loss: 3.1732e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 225/3000], runtime:  30.31s, train loss: 3.7210e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 226/3000], runtime:  29.58s, train loss: 3.4721e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 227/3000], runtime:  29.60s, train loss: 3.9567e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 228/3000], runtime:  30.19s, train loss: 3.1659e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 229/3000], runtime:  30.20s, train loss: 3.0523e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 230/3000], runtime:  30.18s, train loss: 3.3072e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 231/3000], runtime:  30.22s, train loss: 2.9374e-06 (best: 3.6582e-06/2.5589e-06)
>> epoch [ 232/3000], runtime:  30.21s, train loss: 3.1433e-06 (best: 3.6582e-06/2.5589e-06)
