0, tensor([0.3908]), 1.564621925354004e-07, 155
1, tensor([0.7347]), 1.6391277313232422e-07, 155
2, tensor([0.5976]), 1.1920928955078125e-07, 126
3, tensor([0.2644]), 1.043081283569336e-07, 162
4, tensor([0.5434]), 1.2479722499847412e-07, 119
5, tensor([0.2912]), 1.1920928955078125e-07, 89
6, tensor([0.4926]), 1.7881393432617188e-07, 122
7, tensor([0.7092]), 1.341104507446289e-07, 122
8, tensor([0.1354]), 7.450580596923828e-08, 125
9, tensor([0.9831]), 1.4901161193847656e-07, 156
10, tensor([0.6328]), 1.341104507446289e-07, 157
11, tensor([0.8413]), 1.043081283569336e-07, 125
12, tensor([0.3137]), 1.1920928955078125e-07, 88
0, tensor([0.3908]), 1.564621925354004e-07, 155
1, tensor([0.7347]), 1.6391277313232422e-07, 155
2, tensor([0.5976]), 1.1920928955078125e-07, 126
3, tensor([0.2644]), 1.043081283569336e-07, 162
4, tensor([0.5434]), 1.2479722499847412e-07, 119
5, tensor([0.2912]), 1.1920928955078125e-07, 89
6, tensor([0.4926]), 1.7881393432617188e-07, 122
7, tensor([0.7092]), 1.341104507446289e-07, 122
8, tensor([0.1354]), 7.450580596923828e-08, 125
9, tensor([0.9831]), 1.4901161193847656e-07, 156
10, tensor([0.6328]), 1.341104507446289e-07, 157
11, tensor([0.8413]), 1.043081283569336e-07, 125
12, tensor([0.3137]), 1.1920928955078125e-07, 88
13, tensor([0.9264]), 5.960464477539063e-08, 125
14, tensor([1.1337]), 1.7881393432617188e-07, 89
15, tensor([0.3129]), 8.195638656616211e-08, 122
16, tensor([0.7186]), 1.4901161193847656e-07, 121
17, tensor([0.7839]), 1.1920928955078125e-07, 160
18, tensor([1.8206]), 1.1920928955078125e-07, 120
19, tensor([0.1669]), 1.1920928955078125e-07, 121
20, tensor([0.2915]), 1.5273690223693848e-07, 128
21, tensor([0.5836]), 1.2479722499847412e-07, 120
22, tensor([1.1084]), 1.2665987014770508e-07, 121
23, tensor([1.0062]), 1.1920928955078125e-07, 88
24, tensor([0.4020]), 2.384185791015625e-07, 122
25, tensor([1.0280]), 1.7881393432617188e-07, 120
26, tensor([0.5726]), 1.4901161193847656e-07, 88
27, tensor([0.8103]), 1.1920928955078125e-07, 125
28, tensor([1.3043]), 1.4156103134155273e-07, 91
29, tensor([0.6322]), 2.2351741790771484e-07, 121
30, tensor([1.0289]), 1.564621925354004e-07, 93
31, tensor([0.6388]), 1.1920928955078125e-07, 121
32, tensor([0.2063]), 1.1920928955078125e-07, 88
33, tensor([0.8845]), 1.30385160446167e-07, 121
34, tensor([0.3599]), 8.940696716308594e-08, 158
35, tensor([0.7862]), 1.6391277313232422e-07, 123
36, tensor([0.6632]), 1.4901161193847656e-07, 157
37, tensor([0.5359]), 1.3061799108982086e-07, 122
