file_index,file_name,timestep,dominant_mode,estimated_wave_number
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,30,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,31,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,32,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,33,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,34,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,35,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,36,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,37,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,38,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,39,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,40,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,41,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,42,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,43,"(0,3)",3.000
18,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file18.mat,44,"(0,3)",3.000
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,0,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,1,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,2,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,3,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,4,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,5,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,6,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,7,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,8,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,9,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,10,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,11,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,12,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,13,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,14,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,15,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,16,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,17,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,18,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,19,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,20,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,21,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,22,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,23,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,24,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,25,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,26,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,27,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,28,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,29,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,30,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,31,"(1,-3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,32,"(1,3)",3.162
19,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file19.mat,33,"(1,3)",3.162
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,0,"(2,-3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,1,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,2,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,3,"(2,-3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,4,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,5,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,6,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,7,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,8,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,9,"(2,-3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,10,"(2,-3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,11,"(2,-3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,12,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,13,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,14,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,15,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,16,"(2,-3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,17,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,18,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,19,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,20,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,21,"(2,-3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,22,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,23,"(2,-3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,24,"(2,-3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,25,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,26,"(2,-3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,27,"(2,3)",3.606
20,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file20.mat,28,"(2,3)",3.606
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,0,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,1,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,2,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,3,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,4,"(3,-3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,5,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,6,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,7,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,8,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,9,"(3,-3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,10,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,11,"(3,-3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,12,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,13,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,14,"(3,-3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,15,"(3,-3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,16,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,17,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,18,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,19,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,20,"(3,-3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,21,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,22,"(3,-3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,23,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,24,"(3,-3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,25,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,26,"(3,3)",4.243
21,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file21.mat,27,"(3,3)",4.243
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,0,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,1,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,2,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,3,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,4,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,5,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,6,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,7,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,8,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,9,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,10,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,11,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,12,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,13,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,14,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,15,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,16,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,17,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,18,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,19,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,20,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,21,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,22,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,23,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,24,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,25,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,26,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,27,"(4,-3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,28,"(4,3)",5.000
22,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file22.mat,29,"(4,-3)",5.000
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,0,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,1,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,2,"(5,-3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,3,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,4,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,5,"(5,-3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,6,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,7,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,8,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,9,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,10,"(5,-3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,11,"(5,-3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,12,"(5,-3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,13,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,14,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,15,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,16,"(5,-3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,17,"(5,-3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,18,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,19,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,20,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,21,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,22,"(5,-3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,23,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,24,"(5,-3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,25,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,26,"(5,-3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,27,"(5,-3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,28,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,29,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,30,"(5,3)",5.831
23,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file23.mat,31,"(5,3)",5.831
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,0,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,1,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,2,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,3,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,4,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,5,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,6,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,7,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,8,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,9,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,10,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,11,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,12,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,13,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,14,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,15,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,16,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,17,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,18,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,19,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,20,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,21,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,22,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,23,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,24,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,25,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,26,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,27,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,28,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,29,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,30,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,31,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,32,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,33,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,34,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,35,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,36,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,37,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,38,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,39,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,40,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,41,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,42,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,43,"(0,4)",4.000
24,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file24.mat,44,"(0,4)",4.000
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,0,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,1,"(1,-4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,2,"(1,-4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,3,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,4,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,5,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,6,"(1,-4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,7,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,8,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,9,"(1,-4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,10,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,11,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,12,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,13,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,14,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,15,"(1,-4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,16,"(1,-4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,17,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,18,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,19,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,20,"(1,4)",4.123
25,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file25.mat,21,"(1,4)",4.123
