0, tensor([0.0039]), 1.1920928955078125e-07, 267
1, tensor([0.0025]), 8.940696716308594e-08, 269
2, tensor([0.0019]), 1.1920928955078125e-07, 268
3, tensor([0.0028]), 1.1920928955078125e-07, 400
4, tensor([0.0017]), 8.754432201385498e-08, 400
5, tensor([0.0026]), 1.1920928955078125e-07, 269
6, tensor([0.0017]), 1.043081283569336e-07, 267
7, tensor([0.0046]), 1.1920928955078125e-07, 266
8, tensor([0.0023]), 1.7881393432617188e-07, 266
9, tensor([0.0036]), 1.1920928955078125e-07, 399
10, tensor([0.0023]), 1.1920928955078125e-07, 267
11, tensor([0.0028]), 1.043081283569336e-07, 266
12, tensor([0.0032]), 8.940696716308594e-08, 141
13, tensor([0.0013]), 1.1920928955078125e-07, 396
14, tensor([0.0036]), 1.341104507446289e-07, 266
15, tensor([0.0033]), 1.1920928955078125e-07, 268
16, tensor([0.0025]), 8.940696716308594e-08, 266
17, tensor([0.0014]), 1.7881393432617188e-07, 266
18, tensor([0.0020]), 1.1920928955078125e-07, 268
19, tensor([0.0022]), 8.940696716308594e-08, 269
20, tensor([0.0024]), 2.086162567138672e-07, 268
21, tensor([0.0024]), 8.940696716308594e-08, 268
22, tensor([0.0026]), 1.2293457984924316e-07, 266
23, tensor([0.0046]), 8.940696716308594e-08, 268
24, tensor([0.0013]), 1.3597309589385986e-07, 267
25, tensor([0.0016]), 1.341104507446289e-07, 266
26, tensor([0.0021]), 7.450580596923828e-08, 138
27, tensor([0.0025]), 1.7881393432617188e-07, 267
28, tensor([0.0032]), 1.6391277313232422e-07, 265
29, tensor([0.0019]), 8.940696716308594e-08, 267
30, tensor([0.0015]), 1.341104507446289e-07, 267
31, tensor([0.0046]), 1.7136335372924805e-07, 264
32, tensor([0.0017]), 1.7881393432617188e-07, 266
33, tensor([0.0018]), 8.940696716308594e-08, 267
34, tensor([0.0014]), 1.1920928955078125e-07, 269
35, tensor([0.0049]), 8.940696716308594e-08, 267
36, tensor([0.0047]), 1.1920928955078125e-07, 140
37, tensor([0.0017]), 1.043081283569336e-07, 270
38, tensor([0.0018]), 1.1920928955078125e-07, 137
39, tensor([0.0031]), 1.1920928955078125e-07, 269
40, tensor([0.0040]), 8.195638656616211e-08, 266
41, tensor([0.0035]), 1.1920928955078125e-07, 267
42, tensor([0.0043]), 5.960464477539063e-08, 268
43, tensor([0.0046]), 1.7881393432617188e-07, 404
44, tensor([0.0017]), 1.7881393432617188e-07, 267
45, tensor([0.0046]), 1.1920928955078125e-07, 266
46, tensor([0.0025]), 1.7881393432617188e-07, 267
47, tensor([0.0040]), 1.1920928955078125e-07, 266
48, tensor([0.0018]), 1.1920928955078125e-07, 266
49, tensor([0.0062]), 1.1920928955078125e-07, 268
50, tensor([0.0015]), 1.1920928955078125e-07, 268
51, tensor([0.0030]), 1.043081283569336e-07, 266
52, tensor([0.0017]), 1.1920928955078125e-07, 267
53, tensor([0.0015]), 1.0896474123001099e-07, 269
54, tensor([0.0014]), 1.341104507446289e-07, 265
55, tensor([0.0015]), 8.940696716308594e-08, 138
56, tensor([0.0015]), 1.4156103134155273e-07, 267
57, tensor([0.0026]), 1.1920928955078125e-07, 399
58, tensor([0.0026]), 1.7881393432617188e-07, 269
59, tensor([0.0040]), 1.1920928955078125e-07, 265
60, tensor([0.0027]), 1.1920928955078125e-07, 268
61, tensor([0.0034]), 1.7881393432617188e-07, 267
62, tensor([0.0013]), 1.1920928955078125e-07, 397
63, tensor([0.0014]), 1.1920928955078125e-07, 400
64, tensor([0.0014]), 1.1920928955078125e-07, 398
65, tensor([0.0025]), 1.4901161193847656e-07, 268
66, tensor([0.0026]), 8.940696716308594e-08, 268
67, tensor([0.0036]), 8.195638656616211e-08, 268
68, tensor([0.0045]), 1.1920928955078125e-07, 136
69, tensor([0.0013]), 1.1920928955078125e-07, 267
70, tensor([0.0025]), 8.940696716308594e-08, 267
71, tensor([0.0029]), 8.940696716308594e-08, 268
72, tensor([0.0015]), 8.940696716308594e-08, 268
73, tensor([0.0031]), 1.1920928955078125e-07, 267
74, tensor([0.0034]), 8.940696716308594e-08, 267
75, tensor([0.0015]), 8.940696716308594e-08, 267
76, tensor([0.0016]), 6.705522537231445e-08, 268
77, tensor([0.0048]), 8.940696716308594e-08, 267
78, tensor([0.0011]), 9.685754776000977e-08, 269
79, tensor([0.0037]), 8.940696716308594e-08, 267
80, tensor([0.0016]), 1.0384246706962585e-07, 139
81, tensor([0.0014]), 8.940696716308594e-08, 397
82, tensor([0.0027]), 8.940696716308594e-08, 267
83, tensor([0.0019]), 5.960464477539063e-08, 267
84, tensor([0.0031]), 1.341104507446289e-07, 267
85, tensor([0.0021]), 5.960464477539063e-08, 397
86, tensor([0.0029]), 7.450580596923828e-08, 268
87, tensor([0.0016]), 1.1920928955078125e-07, 268
88, tensor([0.0015]), 1.1920928955078125e-07, 137
89, tensor([0.0015]), 1.1920928955078125e-07, 264
90, tensor([0.0020]), 8.940696716308594e-08, 267
91, tensor([0.0015]), 6.891787052154541e-08, 399
92, tensor([0.0021]), 1.1920928955078125e-07, 265
93, tensor([0.0022]), 7.450580596923828e-08, 139
94, tensor([0.0026]), 1.1920928955078125e-07, 269
95, tensor([0.0016]), 1.4901161193847656e-07, 397
96, tensor([0.0010]), 5.960464477539063e-08, 139
97, tensor([0.0035]), 8.940696716308594e-08, 397
98, tensor([0.0029]), 1.1920928955078125e-07, 268
99, tensor([0.0018]), 8.940696716308594e-08, 266
mean err: 0.0025479188188910484
