0, tensor([0.0039]), 1.1920928955078125e-07, 412
1, tensor([0.0025]), 1.1920928955078125e-07, 280
2, tensor([0.0019]), 1.7881393432617188e-07, 290
3, tensor([0.0028]), 2.384185791015625e-07, 538
4, tensor([0.0017]), 9.685754776000977e-08, 279
5, tensor([0.0026]), 8.195638656616211e-08, 414
6, tensor([0.0017]), 9.685754776000977e-08, 410
7, tensor([0.0046]), 8.940696716308594e-08, 415
8, tensor([0.0023]), 1.4901161193847656e-07, 411
9, tensor([0.0036]), 1.1920928955078125e-07, 543
10, tensor([0.0023]), 1.1920928955078125e-07, 281
11, tensor([0.0028]), 8.940696716308594e-08, 280
12, tensor([0.0032]), 1.1920928955078125e-07, 289
13, tensor([0.0013]), 1.1920928955078125e-07, 287
14, tensor([0.0036]), 8.940696716308594e-08, 413
15, tensor([0.0033]), 1.1175870895385742e-07, 285
16, tensor([0.0025]), 8.195638656616211e-08, 283
17, tensor([0.0014]), 8.940696716308594e-08, 540
18, tensor([0.0020]), 8.940696716308594e-08, 416
19, tensor([0.0022]), 9.313225746154785e-08, 412
20, tensor([0.0024]), 1.4901161193847656e-07, 286
21, tensor([0.0024]), 1.1920928955078125e-07, 415
22, tensor([0.0026]), 1.6763806343078613e-07, 414
23, tensor([0.0046]), 7.450580596923828e-08, 281
24, tensor([0.0013]), 7.450580596923828e-08, 413
25, tensor([0.0016]), 1.1920928955078125e-07, 284
26, tensor([0.0021]), 5.960464477539063e-08, 282
27, tensor([0.0025]), 1.1920928955078125e-07, 677
28, tensor([0.0032]), 1.7881393432617188e-07, 289
29, tensor([0.0019]), 9.685754776000977e-08, 287
30, tensor([0.0015]), 1.1920928955078125e-07, 280
31, tensor([0.0046]), 1.1920928955078125e-07, 285
32, tensor([0.0017]), 1.4901161193847656e-07, 543
33, tensor([0.0018]), 7.450580596923828e-08, 416
34, tensor([0.0014]), 1.1920928955078125e-07, 415
35, tensor([0.0049]), 8.940696716308594e-08, 281
36, tensor([0.0047]), 1.1920928955078125e-07, 287
37, tensor([0.0017]), 1.043081283569336e-07, 287
38, tensor([0.0018]), 1.1920928955078125e-07, 285
39, tensor([0.0031]), 1.1920928955078125e-07, 281
40, tensor([0.0040]), 8.195638656616211e-08, 409
41, tensor([0.0035]), 1.1920928955078125e-07, 414
42, tensor([0.0043]), 1.4901161193847656e-07, 284
43, tensor([0.0046]), 8.940696716308594e-08, 413
44, tensor([0.0017]), 8.940696716308594e-08, 283
45, tensor([0.0046]), 1.1920928955078125e-07, 412
46, tensor([0.0025]), 1.1920928955078125e-07, 285
47, tensor([0.0040]), 1.1920928955078125e-07, 287
48, tensor([0.0018]), 1.1920928955078125e-07, 285
49, tensor([0.0062]), 1.4901161193847656e-07, 283
50, tensor([0.0015]), 1.564621925354004e-07, 287
51, tensor([0.0030]), 6.705522537231445e-08, 285
52, tensor([0.0017]), 1.043081283569336e-07, 279
53, tensor([0.0015]), 1.1920928955078125e-07, 285
54, tensor([0.0014]), 1.1920928955078125e-07, 286
55, tensor([0.0015]), 8.940696716308594e-08, 410
56, tensor([0.0015]), 6.332993507385254e-08, 411
57, tensor([0.0026]), 1.1920928955078125e-07, 285
58, tensor([0.0026]), 1.1175870895385742e-07, 286
59, tensor([0.0040]), 8.940696716308594e-08, 288
60, tensor([0.0027]), 1.1920928955078125e-07, 285
61, tensor([0.0034]), 1.4901161193847656e-07, 415
62, tensor([0.0013]), 1.1920928955078125e-07, 548
63, tensor([0.0014]), 1.1920928955078125e-07, 284
64, tensor([0.0014]), 8.940696716308594e-08, 280
65, tensor([0.0025]), 7.450580596923828e-08, 412
66, tensor([0.0026]), 8.940696716308594e-08, 412
67, tensor([0.0036]), 1.1920928955078125e-07, 410
68, tensor([0.0045]), 1.1920928955078125e-07, 410
69, tensor([0.0013]), 8.940696716308594e-08, 282
70, tensor([0.0025]), 1.1920928955078125e-07, 415
71, tensor([0.0029]), 1.341104507446289e-07, 411
72, tensor([0.0015]), 8.940696716308594e-08, 279
73, tensor([0.0031]), 8.940696716308594e-08, 281
74, tensor([0.0034]), 9.080395102500916e-08, 413
75, tensor([0.0015]), 6.007030606269836e-08, 411
76, tensor([0.0016]), 8.940696716308594e-08, 412
77, tensor([0.0048]), 1.043081283569336e-07, 284
78, tensor([0.0011]), 8.940696716308594e-08, 415
79, tensor([0.0037]), 5.960464477539063e-08, 285
80, tensor([0.0016]), 9.685754776000977e-08, 411
81, tensor([0.0014]), 5.960464477539063e-08, 415
82, tensor([0.0027]), 1.1920928955078125e-07, 417
83, tensor([0.0019]), 1.1920928955078125e-07, 414
84, tensor([0.0031]), 8.195638656616211e-08, 283
85, tensor([0.0021]), 9.685754776000977e-08, 284
86, tensor([0.0029]), 8.940696716308594e-08, 287
87, tensor([0.0016]), 2.384185791015625e-07, 282
88, tensor([0.0015]), 8.940696716308594e-08, 280
89, tensor([0.0015]), 1.7881393432617188e-07, 413
90, tensor([0.0020]), 1.4901161193847656e-07, 280
91, tensor([0.0015]), 7.078051567077637e-08, 413
92, tensor([0.0021]), 1.1920928955078125e-07, 419
93, tensor([0.0022]), 8.940696716308594e-08, 280
94, tensor([0.0026]), 1.1920928955078125e-07, 415
95, tensor([0.0016]), 1.1920928955078125e-07, 412
96, tensor([0.0010]), 5.960464477539063e-08, 410
97, tensor([0.0035]), 8.940696716308594e-08, 412
98, tensor([0.0029]), 1.1920928955078125e-07, 412
99, tensor([0.0018]), 8.940696716308594e-08, 285
mean err: 0.002547913696616888
